24.9997749464,4.44642206103e-05,4.23209084371e-05,3.24580336287e-05,5.80953700568e-05,-1.36300574374e-05
24.9997749464,4.44642206103e-05,4.23209084371e-05,3.24580336287e-05,5.80953700568e-05,-1.36300574374e-05
24.9999482483,0.147614352199,-1.8221083509e-06,0.000484480122386,-0.000183937864883,0.00469622602488
24.9974066947,0.379266297654,-0.000186842744829,0.000207288087573,-4.5815106895e-05,0.00135967257654
24.9924658149,0.530339589403,8.55343713576e-05,0.000239247635584,0.000216163781152,0.000908400007029
24.9891807813,0.692641192938,0.000225178330426,0.000135815209207,7.49138545494e-05,0.000547697790638
24.9840808028,0.845203374114,0.000191201734948,0.000157168854866,-0.000102993793864,1.24219421428e-05
24.9782233403,1.0097923194,0.000340155556094,0.00011550827575,-0.000340039798601,-0.000266392240563
24.9634227885,1.24627868389,0.000611016531092,-0.000382586213809,0.000282863284274,0.000314197473542
24.9500118898,1.4787600852,0.000614035518058,-0.000114891485469,0.000105535163972,0.000603229935822
24.9350252352,1.7179052837,0.000606121529688,0.000156680029184,-9.33359311075e-05,-0.000212890714528
24.9173267413,1.94750751001,0.000726913642573,0.000131915321855,-2.28910948558e-05,-0.00067314333224
24.905682501,2.09501361163,0.000838639596193,0.000270410537687,-6.31403989978e-05,-2.3833864869e-05
24.8891468489,2.2577227461,0.000980925951751,3.37555554992e-05,-4.74607475697e-06,0.000726964390527
24.8727084193,2.42381619474,0.000920043438886,-1.69620346427e-05,1.35457403805e-06,0.000363679352192
24.8510275975,2.61609621206,0.00129653660453,-0.000103716676097,0.000181356612358,-0.000172459073313
24.8344985144,2.76710090691,0.000985425151304,3.71038176992e-05,-8.14309102984e-05,5.31963560135e-05
24.8144429179,2.92672224394,0.0015663338691,0.000141215328743,-9.76972527606e-05,-0.00023132003498
24.7915243953,3.08291498867,0.00188678077609,3.44492429022e-05,0.000204224445352,3.30036348281e-06
24.7674747693,3.24827515963,0.00219385820915,-8.61894649771e-05,9.06726182591e-05,-0.000184755151892
24.7346224151,3.47323822082,0.00254639719912,-7.01340498149e-05,-9.87240721054e-07,0.000375923987334
24.7130812203,3.63912247691,0.00232175223731,-8.6458169744e-05,-0.000409822893618,-0.00108909121692
24.6688323597,3.88254361435,0.00294652938555,-0.000204817520316,0.000111244487994,6.65992616193e-05
24.6304855742,4.09897952044,0.00314853477944,-9.45335226369e-05,6.53772398279e-05,0.000199874836358
24.5913765292,4.32127044251,0.00322011807514,-0.000130391188516,-0.000148453213722,8.67689599186e-05
24.5600587277,4.48348979589,0.00367241347698,1.55895591759e-05,7.31281060584e-05,-0.000455166371116
24.5281727717,4.64638786046,0.00412684848384,0.000156826985652,0.00015193850845,-0.000485791137279
24.479426228,4.88236688799,0.00409852153963,-1.71455045122e-06,-0.000109290065219,8.69352943011e-05
24.4309640255,5.1114378344,0.0041962063885,-0.000159035041348,-9.04879163373e-05,6.37013890974e-05
24.3799474482,5.33936756736,0.00482041614124,-1.54786741193e-05,3.5805651789e-05,-0.000399787266472
24.3417716921,5.49771355801,0.00465475270447,0.000217645498604,-0.000207489732169,-4.60163684966e-06
24.3024220551,5.65690919662,0.00509723043866,0.000130386880646,-1.13938120809e-05,0.00031699316558
24.265270235,5.80521411696,0.00550077776811,0.000150430279261,3.34939087732e-05,0.000551605472014
24.2065076996,6.03499825416,0.00587353468175,5.44288272872e-05,-2.8530987727e-05,-0.000235853678711
24.1584191683,6.21572969493,0.00582039344935,-0.000131430968469,-8.87231960056e-05,-7.78905340208e-05
24.1010443244,6.41799940321,0.00645935293198,-0.000158209517384,-1.04546912036e-05,0.00066308803068
24.0381756278,6.63431763054,0.00681683129477,-0.000148914286949,9.3936184871e-05,0.000296438588703
23.9942079578,6.7920737727,0.00682573575374,-4.49627913677e-07,-0.000366228605254,-0.000487006869323
23.9264195803,7.01469285018,0.00748340580976,0.00017861728566,-0.000325402103534,-0.000690610206311
23.8744858635,7.16968227737,0.00759382462327,-0.000363428702034,0.000177839237502,-8.13348981715e-06
23.801641353,7.39785013074,0.00797505230754,-0.000138333142222,-2.13459892102e-05,-0.000379858249711
23.7321899439,7.61009393376,0.00843130845988,4.56630152185e-05,-0.000267709150157,-0.000406412943817
23.6782441191,7.76718107835,0.00862533426876,-3.95370843904e-06,-0.00020179739825,-0.000165443307397
